index,smiles,name,opsin_smiles,std_original,std_opsin
78093,C=C1CC2(OCC(C)(C)CO2)C(CC(=O)OC)c2ccccc21,"methyl 2-(5-methylidene-5',5'-dimethyl-1,3-dioxaspiro[bicyclo[4.4.0]deca-1(10),6,8-triene-3,2'-cyclohexane]-2-yl)acetate",,C=C1CC2(OCC(C)(C)CO2)C(CC(=O)OC)c2ccccc21,
78142,COC(=O)N1CCC2(C1)CN(C(=O)Cc1ncc(CCCC(=O)O)s1)c1ccc(Cl)cc12,"4-(2-(2-(3-chlorospiro[7-azabicyclo[4.3.0]nona-1(6),2,4-triene-9,3'-(methyl 1-azacyclopentanecarboxylate)]-7-yl)-2-oxoethyl)thiazol-5-yl)butanoic acid",,COC(=O)N1CCC2(C1)CN(C(=O)Cc1ncc(CCCC(=O)O)s1)c1ccc(Cl)cc12,
78153,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@H]2C(=O)C[C@]2(C)[C@H]3CC[C@]2(O)C(C)=O)C1,"(1R,2S,5R,7S,10S,11S,14R,15R)-14-(acetyl)-14-hydroxy-2,15-dimethyl-17-oxogonan-5-yl acetate",,CC(=O)O[C@@H]1CC[C@]2(C)C3C(=O)C[C@]4(C)[C@@H](CC[C@]4(O)C(C)=O)[C@@H]3CC[C@H]2C1,
78240,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)COC(=O)n4ccnc4)CC[C@@H]23)[C@@]2(C)CC[C@@H](C)C[C@@H]12,"(2S)-2-((1S,2S,5R,6R,9S,10S,11R,12R,13S,15R)-12-ethyl-11-hydroxy-1,5,15-trimethylgonan-6-yl)propyl 1H-imidazole-1-carboxylate",,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)COC(=O)n4ccnc4)CC[C@@H]23)[C@@]2(C)CC[C@@H](C)C[C@@H]12,
78323,C=C1CCC[C@@]2(C)C[C@H]3OC(=O)[C@@H](CNCCCn4ccnc4)[C@@H]3C[C@@H]12,"(1R,3S,8R,10S,11R)-11-(((3-(1H-imidazol-1-yl)propyl)amino)methyl)-3-methyl-7-methylidene-13-oxatricyclo[8.3.0.0^{3,8}]tridecan-12-one",N1(C=NC=C1)CCCNC[C@H]1[C@@H]2C[C@@H]3C(CCC[C@]3(C[C@H]2OC1=O)C)=C,C=C1CCC[C@@]2(C)C[C@H]3OC(=O)C(CNCCCn4ccnc4)[C@@H]3C[C@@H]12,C=C1CCC[C@@]2(C)C[C@H]3OC(=O)C(CNCCCn4ccnc4)[C@@H]3C[C@H]12
78449,Cc1cc(CP(c2ccccc2)c2ccccc2)nc2c3ccc(c12)CCc1ccc(cc1)CC3,,,Cc1cc(CP(c2ccccc2)c2ccccc2)nc2c3ccc(c12)CCc1ccc(cc1)CC3,
78617,C=CCN1C(=O)[C@@H](Cc2ccc(F)cc2)S/C1=N\N=C/c1cccs1,"(1Z)-5-thiacyclopenta-1,3-dien-1-carbaldehyde (2Z,5R)-5-((4-fluorophenyl)methyl)-4-oxo-3-(prop-2-en-1-yl)-1,3-thiazolidin-2-ylidenehydrazone",,C=CCn1c(O)c(Cc2ccc(F)cc2)s/c1=N\N=C/c1cccs1,
78647,CCCCOC(=O)c1cccc(N2C(=O)[C@@H]3C4c5ccccc5C(c5ccccc54)[C@H]3C2=O)c1,,,CCCCOC(=O)c1cccc(-n2c(O)c3c(c2O)C2c4ccccc4C3c3ccccc32)c1,
78837,CC(=O)OCC[N+](C)(C)CN[C-]=O,2-((formamidomethyl)dimethylammonio)ethyl acetate,C(C)(=O)OCC[N+](C)(C)CNC=O,CC(=O)OCC[N+](C)(C)CN[C-]=O,CC(=O)OCC[N+](C)(C)CNC=O
78861,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2C3[C@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,"(4R)-4-((1S,2S,4S,5R,6R,9S,11R,13R)-4,11-dihydroxy-1,5-dimethyl-15-oxogonan-6-yl)pentanoic acid",,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2C3[C@H](O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,
78889,CCC12CN3CC(C)(CN(C1)C31C(=O)N(C)c3ccccc31)C2=O,"7-ethyl-3-methyl-7'-methyl-7-azaspiro[1,5-diazatricyclo[3.3.1.1^{3,7}]decane-9,9'-bicyclo[4.3.0]nona-1,3,5-triene]-8'-one-10-one",,CCC12CN3CC(C)(CN(C1)C31C(=O)N(C)c3ccccc31)C2=O,
79118,CCN(C)S(=O)(=O)Nc1cc(C(=O)O)ccc1OC(C)C,3-((ethyl)(methyl)sulfamoylamino)-4-isopropoxybenzene-1-carboxylic acid,C(C)N(C=1C=C(C=CC1OC(C)C)C(=O)O)S(NC)(=O)=O,CCN(C)S(=O)(=O)Nc1cc(C(=O)O)ccc1OC(C)C,CCN(c1cc(C(=O)O)ccc1OC(C)C)S(=O)(=O)NC
79138,CO[P+]1([O-])CCCC/C(=C(/C)I)O1,(7E)-7-(1-iodoethylidene)-2-methoxy-2-oxido-1-oxa-2-phosphacycloheptane,I\C(\C)=C\1/CCCCP(O1)(=O)OC,CO[P+]1([O-])CCCC/C(=C(/C)I)O1,COP1(=O)CCCC/C(=C(/C)I)O1
79245,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCSC)cc1O,"2-((1S,6R)-3-methyl-6-(prop-1-en-2-yl)cyclohex-2-en-1-yl)-5-(4-(methylsulfanyl)butyl)benzene-1,3-diol",CC1=C[C@@H]([C@@H](CC1)C(=C)C)C1=C(C=C(C=C1O)CCCCSC)O,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCSC)cc1O,C=C(C)[C@@H]1CCC(C)=C[C@@H]1c1c(O)cc(CCCCSC)cc1O
79504,O=C1OC2(CCCN(C(=O)C3(c4ccc(Cl)cc4)CCCC3)C2)c2ccccc21,"spiro[8-oxabicyclo[4.3.0]nona-1,3,5-triene-9,3'-(1-(piperidin-1-yl)-1-(1-(4-chlorophenyl)cyclopentyl)methanone)]-7-one",,O=C1OC2(CCCN(C(=O)C3(c4ccc(Cl)cc4)CCCC3)C2)c2ccccc21,
79584,CC(C)COC(=O)/C=C1\C[C@@]2(C)C(=O)CCC[C@]2(OCC(C)C)O1,"2-methylpropyl (2E)-2-((1R,6S)-6-isobutoxy-1-methyl-2-oxo-7-oxabicyclo[4.3.0]nonan-8-ylidene)acetate",C(C(C)C)O[C@@]12CCCC([C@]2(C/C(/O1)=C\C(=O)OCC(C)C)C)=O,CC(C)COC(=O)/C=C1\C[C@@]2(C)C(=O)CCC[C@]2(OCC(C)C)O1,CC(C)COC(=O)/C=C1\C[C@]2(C)C(=O)CCC[C@]2(OCC(C)C)O1
79693,CC(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,"2,2-difluoro-N-(propan-2-yl)-1,3-diaza-2-boratricyclo[7.3.0.0^{3,7}]dodeca-3,5,7,9,11-pentaen-3-ium-8-amine",,CC(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,
79723,Cn1cc(-c2cc(F)cc(F)c2)c(N2Cc3ccc(C(=N)OC(=N)C(F)F)cc3C2=O)n1,"4-(((2,2-difluoro-1-iminoethyl)oxy)(imino)methyl)-8-(4-(3,5-difluorophenyl)-1-methyl-1H-pyrazol-3-yl)-8-azabicyclo[4.3.0]nona-1(6),2,4-trien-7-one",FC(C(=N)ON=CC=1C=CC=2CN(C(C2C1)=O)C1=NN(C=C1C1=CC(=CC(=C1)F)F)C)F,Cn1cc(-c2cc(F)cc(F)c2)c(N2Cc3ccc(C(=N)OC(=N)C(F)F)cc3C2=O)n1,Cn1cc(-c2cc(F)cc(F)c2)c(N2Cc3ccc(C=NOC(=N)C(F)F)cc3C2=O)n1
79754,C/C=C(\C)[C@H]1CC(=O)NC[C@@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,"(9S)-4-chloro-5'-((2E)-but-2-en-2-yl)-3-(3-chlorophenyl)-1-azaspiro[7-azabicyclo[4.3.0]nona-1(6),2,4-triene-9,4'-cycloheptane]-7'-one-8-one",,C/C=C(\C)[C@H]1CC(=O)NC[C@@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,
79801,O=[N+]([O-])[N-][n+]1c(-c2ccccc2)n[nH]c1-c1ccccc1,"N-((oxido)(oxo)ammonio)-3,5-diphenyl-1,2,4-triazol-4-ium-4-amine",[O-][N+](N[N+]=1C(=NNC1C1=CC=CC=C1)C1=CC=CC=C1)=O,O=[N+]([O-])[N-][n+]1c(-c2ccccc2)n[nH]c1-c1ccccc1,O=[N+]([O-])N[n+]1c(-c2ccccc2)n[nH]c1-c1ccccc1
79844,Cc1cccc2ccc3cc4ccc5ccccc5c4cc3c12,,,Cc1cccc2ccc3cc4ccc5ccccc5c4cc3c12,
79900,CC(=O)OC(C)(OC(C)=O)c1cccc2cc3ccccc3cc12,1-(anthracen-7-yl)-1-(acetoxy)ethyl acetate,C(C)(=O)OC(C)(OC(C)=O)C1=CC=C2C=C3C=CC=CC3=CC2=C1,CC(=O)OC(C)(OC(C)=O)c1cccc2cc3ccccc3cc12,CC(=O)OC(C)(OC(C)=O)c1ccc2cc3ccccc3cc2c1
80055,C/C(=N\N=C(/N)O[Si](C)(C)O/C(N)=N/N=C(\C)c1ccccc1F)c1ccccc1F,,,CC(=NN=C(N)O[Si](C)(C)OC(=N)NN=C(C)c1ccccc1F)c1ccccc1F,
80335,COc1cc(/C=N\NS(=O)(=O)c2ccc(C)cc2)ccc1OCc1c(Cl)cccc1Cl,"4-(((2,6-dichlorophenyl)methyl)oxy)-3-methoxy-N-(4-methylphenylsulfonyl)benzaldehyde hydrazone",ClC1=C(C(=CC=C1)Cl)COC1=C(C=C(C=NNS(=O)(=O)C2=CC=C(C=C2)C)C=C1)OC,COc1cc(/C=N\NS(=O)(=O)c2ccc(C)cc2)ccc1OCc1c(Cl)cccc1Cl,COc1cc(C=NNS(=O)(=O)c2ccc(C)cc2)ccc1OCc1c(Cl)cccc1Cl
80484,CC(CCc1ccccc1)=NN=C(c1ccccc1)c1ccccc1,,,CC(CCc1ccccc1)=NN=C(c1ccccc1)c1ccccc1,
80748,CCCCCCCCCCCCN[C@H](CCC(=O)NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O,2-amino-6-((2R)-2-(dodecylamino)glutaramido)heptanedioic acid,,CCCCCCCCCCCCNC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O,
80899,C[C@H]1CC[C@@]2(C)C(=CCC3[C@]2(C)CC[C@]2(C)C([C@H](C)CCC(=O)O)CC[C@@]32N)C1,"(4R)-4-((1R,2S,5R,9R,15S)-9-amino-1,2,5,15-tetramethyltetracyclo[11.4.0.0^{2,10}.0^{5,9}]heptadec-12-en-6-yl)pentanoic acid",N[C@@]12CCC([C@]1(CC[C@@]1([C@@]3(CC[C@@H](CC3=CCC21)C)C)C)C)[C@@H](CCC(=O)O)C,C[C@H]1CC[C@@]2(C)C(=CCC3[C@]2(C)CC[C@]2(C)C([C@H](C)CCC(=O)O)CC[C@@]32N)C1,C[C@H]1CC[C@]2(C)C(=CCC3[C@]2(C)CC[C@]2(C)C([C@H](C)CCC(=O)O)CC[C@@]32N)C1
81178,O=S(=O)(N/N=C/c1ccc(F)cc1Cl)c1ccc(F)cc1,2-chloro-4-fluoro-N-(4-fluorophenylsulfonyl)benzaldehyde hydrazone,ClC1=C(C=NNS(=O)(=O)C2=CC=C(C=C2)F)C=CC(=C1)F,O=S(=O)(N/N=C/c1ccc(F)cc1Cl)c1ccc(F)cc1,O=S(=O)(NN=Cc1ccc(F)cc1Cl)c1ccc(F)cc1
81230,C=CN(N=C)c1cc(C(C)(C)C)c(=O)n(C(C)C)c1,"3-(tert-butyl)-5-((methylideneamino)ethenylamino)-1-(propan-2-yl)-1-azacyclohexa-3,5-dien-2-one",C(C)(C)(C)C=1C(N(C=C(C1)NC=CN=C)C(C)C)=O,C=CN(N=C)c1cc(C(C)(C)C)c(=O)n(C(C)C)c1,C=NCC=Nc1cc(C(C)(C)C)c(=O)n(C(C)C)c1
81292,CN=C(N)N1C=CCC2(C1)C1CCC(C)C23CC(O)(COC2CCCC2)C(C(=O)O)=C3C1,,,CN=C(N)N1C=CCC2(C1)C1CCC(C)C23CC(O)(COC2CCCC2)C(C(=O)O)=C3C1,
81297,C[C@H]1CCN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)C3C[C@]12C(=O)N4C,,,C[C@H]1CCN2C[C@]34C[C@@]5(C(=O)Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)C3C[C@]12C(=O)N4C,
81302,CC(C)CCC(=O)N1C[C@@H]2c3cccc4c3OC[C@]2(CNC(=O)CCc2cccc(c2)O4)C1,,,CC(C)CCC(=O)N1C[C@@H]2c3cccc4c3OC[C@]2(CNC(=O)CCc2cccc(c2)O4)C1,
81429,Nc1nccc(Sc2ccc3nc(N4CCC5(CC4)Cc4cccnc4O5)c4cnc2n34)c1Cl,"4-((10-(7'-oxa-5-azaspiro[piperidine-4,8'-bicyclo[4.3.0]nona-1,3,5-triene]-1-yl)-3,9,11-triazatricyclo[6.2.1.0^{4,11}]undeca-1(10),2,4,6,8-pentaen-5-yl)sulfanyl)-3-chloropyridin-2-amine",C12=CC=CC=C2OC2(C1)CCN(CN2)C=2N=C1C=CC(=C3N=CC2N31)SC3=C(C(=NC=C3)N)Cl,Nc1nccc(Sc2ccc3nc(N4CCC5(CC4)Cc4cccnc4O5)c4cnc2n34)c1Cl,Nc1nccc(Sc2ccc3nc(N4CCC5(Cc6ccccc6O5)NC4)c4cnc2n34)c1Cl
81591,CCOC(=O)CC1=CCC2(CCN1S(=O)(=O)c1ccc(C)cc1)C(=O)N(C)c1cc(F)ccc12,"ethyl 2-(1-(4-methylphenylsulfonyl)-4'-fluoro-7-methyl-7-azaspiro[1-azacyclohept-2-ene-5,9'-bicyclo[4.3.0]nona-1(6),2,4-triene]-2-yl-8'-one)acetate",,CCOC(=O)CC1=CCC2(CCN1S(=O)(=O)c1ccc(C)cc1)C(=O)N(C)c1cc(F)ccc12,
81605,O=C1c2ccccc2CC[C@]12O[C@H]2[C@@H]1O[C@H]1c1ccccc1,"(3R)-3'-((2R,3S)-3-phenyl-oxiran-2-yl)spiro[bicyclo[4.4.0]deca-1(10),6,8-triene-3,2'-oxirane]-2-one",C1(=CC=CC=C1)[C@H]1[C@@H](O1)C1[C@@]2(O1)C(C1=CC=CC=C1CC2)=O,O=C1c2ccccc2CC[C@]12O[C@H]2[C@@H]1O[C@H]1c1ccccc1,O=C1c2ccccc2CC[C@]12OC2[C@@H]1O[C@H]1c1ccccc1
82022,C[C@@]12CCC3[C@]4(CCC[C@@]3(C)C(=O)OC4)C1CC[C@]1(C)O[C@]3(CC(=O)C=CC3=O)CC21,,,C[C@@]12CCC3[C@]4(CCC[C@@]3(C)C(=O)OC4)C1CC[C@]1(C)O[C@]3(CC(=O)C=CC3=O)CC21,
82126,C[C@]12CC[C@@H](OC=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC=O)CC[C@@H]12,"(1S,2S,5R,7R,10R,11S,14S,15S)-14-formyloxy-2,15-dimethylgonan-5-yl formate",,C[C@]12CC[C@@H](OC=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC=O)CC[C@@H]12,
82207,C[C@@]12CCC[C@H]1[C@@H]1CCC3=CC(=O)C=C[C@]3(O)[C@H]1CC2,"(1S,2S,10R,11S,14S)-10-hydroxy-14-methyltetracyclo[12.3.0.0^{2,11}.0^{5,10}]heptadeca-5,8-dien-7-one",O[C@@]12C=CC(C=C1CC[C@H]1[C@@H]3CCC[C@]3(CC[C@H]21)C)=O,C[C@@]12CCC[C@H]1[C@@H]1CC=C3CC(=O)C=C[C@]3(O)[C@H]1CC2,C[C@@]12CCC[C@H]1[C@@H]1CC=C3CC(=O)C=C[C@@]3(O)[C@H]1CC2
82211,CC(N)C1CC12c1cc(Cl)ccc1CN(C)S2=O,"1-(9'-chloro-4-methyl-3-oxo-3lambda^4-thia-4'-azaspiro[cyclopropane-2,2'-bicyclo[4.4.0]deca-1(6),7,9-triene]-1-yl)ethanamine",,CC(N)C1CC12c1cc(Cl)ccc1CN(C)[S+]2[O-],
82320,Cc1ccc(S(=O)(=O)N/N=C\c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1,N-(4-methylphenylsulfonyl)-4-(4-(trifluoromethyl)phenyl)benzaldehyde hydrazone,CC1=CC=C(C=C1)S(=O)(=O)NN=CC1=CC=C(C=C1)C1=CC=C(C=C1)C(F)(F)F,Cc1ccc(S(=O)(=O)N/N=C\c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1,Cc1ccc(S(=O)(=O)NN=Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1
82554,CN1C(=O)[C@]2(c3cc(Cl)ccc31)N(C)C[C@@H](c1ccccn1)[C@]21SC(=S)N(Cc2ccco2)C1=O,,,CN1C(=O)[C@]2(c3cc(Cl)ccc31)N(C)C[C@@H](c1ccccn1)[C@]21SC(=S)N(Cc2ccco2)C1=O,
82679,O=P1(O)Oc2ccc3cc2c2ccc(cc2)c2cc(ccc2O1)c1ccc3cc1,,,O=P1(O)Oc2ccc3cc2c2ccc(cc2)c2cc(ccc2O1)c1ccc3cc1,
82950,COC(=O)[C@@H](C[P+]1([S-])OCCO1)NC(=O)OC(C)(C)C,"2-((2S)-2-(tert-butoxycarbonylamino)-3-methoxy-3-oxopropyl)-1,3-dioxa-2-phosphacyclopentane-2-thiolate",C(C)(C)(C)OC(=O)N[C@H](CP1(OCCO1)[S-])C(=O)OC,COC(=O)C(C[P+]1([S-])OCCO1)NC(=O)OC(C)(C)C,COC(=O)C(C[PH]1(S)OCCO1)NC(=O)OC(C)(C)C
82962,CC[C@H]1O[C@@H](/C(C)=C/C/C=C\[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](N(C)C)[C@H]2O)CC=C1C,"2-((2S,4S,5R,6S)-4-(dimethylamino)-6-((1E)-2-((1S,2R,3R)-2-((1Z,4E)-5-((2R,6R)-6-ethyl-5-methyl-1-oxacyclohex-4-en-2-yl)hexa-1,4-dien-1-yl)-3-methylcyclopropyl)ethenyl)-5-hydroxy-oxan-2-yl)acetic acid",CN([C@H]1C[C@H](O[C@H]([C@@H]1O)\C=C\[C@@H]1[C@@H]([C@H]1C)\C=C/C\C=C(/C)\[C@@H]1O[C@@H](C(=CC1)C)CC)CC(=O)O)C,CC[C@H]1O[C@@H](/C(C)=C/C/C=C\[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](N(C)C)[C@H]2O)CC=C1C,CC[C@H]1O[C@@H](/C(C)=C/C/C=C\[C@@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](N(C)C)[C@H]2O)CC=C1C
82981,Cn1/c(=N/N=C/c2ccccc2O)sc2ccccc21,,,Cn1c(=NN=Cc2ccccc2O)sc2ccccc21,
83006,CCCCC[C@@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)NCC(=O)OC)[C@H]2CO[C@H]1C2,"methyl 2-((5Z)-7-((1S,4S,5S,6S)-6-((1E,3R)-3-hydroxyoct-1-en-1-yl)-2-oxabicyclo[2.2.1]heptan-5-yl)hept-5-enamido)acetate",O[C@@H](/C=C/[C@H]1[C@H]([C@H]2CO[C@H]1C2)C\C=C/CCCC(=O)NCC(=O)OC)CCCCC,CCCCC[C@@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)NCC(=O)OC)[C@H]2CO[C@H]1C2,CCCCC[C@@H](O)/C=C/[C@H]1[C@@H](C/C=C\CCCC(=O)NCC(=O)OC)[C@H]2CO[C@H]1C2
83256,C=CN(NC)C1CCNCC1,4-((methylamino)ethenylamino)piperidine,CNC=CNC1CCNCC1,C=CN(NC)C1CCNCC1,CNC=CNC1CCNCC1
83314,COC(=O)C1(Nc2cccc(Cl)c2)CCC2(CC1)c1ccc(Cl)cc1CN2C[C@@H](C)CO,"methyl 1-((3-chlorophenyl)amino)-3'-(3-chloro-8-azaspiro[cyclohexane-4,7'-bicyclo[4.3.0]nona-1(6),2,4-trien-8-yl)-2-methylpropane]-1'-ol-1-carboxylate",,COC(=O)C1(Nc2cccc(Cl)c2)CCC2(CC1)c1ccc(Cl)cc1CN2C[C@@H](C)CO,
83436,CC(C)C[C@H](N)C(=O)N[C@@H](c1ccccc1)[P+]([O-])(O)O,(2S)-2-amino-N-((1R)-(dihydroxyphosphoryl)(phenyl)methyl)-4-methylpentanamide,N[C@H](C(=O)N[C@@H](C1=CC=CC=C1)P(=O)(O)O)CC(C)C,CC(C)CC(N)C(=O)N[C@@H](c1ccccc1)[P+]([O-])(O)O,CC(C)CC(N)C(=O)N[C@@H](c1ccccc1)P(=O)(O)O
83483,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc4[nH]cc(B(O)O)c4c3)CC1)CO2,"1-(1'-(7-oxaspiro[piperidine-4,9'-bicyclo[4.3.0]nona-1(6),2,4-trien-3-yl)methanamine]-1-yl)-1-(9-(dihydroxyboryl)-7-azabicyclo[4.3.0]nona-1(6),2,4,8-tetraen-3-yl)methanone",,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc4[nH]cc(B(O)O)c4c3)CC1)CO2,
83593,O=C1c2ccccc2O[C@@]12[C@H]1C=C[C@@H](C1)[C@@H]2c1ccccc1,"(8R)-3'-phenylspiro[7-oxabicyclo[4.3.0]nona-1,3,5-triene-8,2'-bicyclo[2.2.1]hept-5-ene]-9-one",C1(=CC=CC=C1)C1[C@@]2(C3C=CC1C3)OC3=CC=CC=C3C2=O,O=C1c2ccccc2O[C@@]12[C@H]1C=C[C@@H](C1)[C@@H]2c1ccccc1,O=C1c2ccccc2O[C@@]12C1C=CC(C1)C2c1ccccc1
83984,NCC(=O)OO[I+3]([O-])([O-])[O-],trioxidolambda^4-iodanyl 2-aminoethaneperoxoate,NCC(=O)OOI([O-])([O-])[O-],NCC(=O)OO[I+3]([O-])([O-])[O-],NCC(=O)OO[IH](O)(O)O
83991,COc1ccc2c(c1)COC1(CCN(C(=O)Nc3ccc(C)cc3)CC1)O2,"1-(8'-methoxy-2,4-dioxaspiro[piperidine-4,3'-bicyclo[4.4.0]deca-1(6),7,9-triene]-1-yl)-1-((4-methylphenyl)amino)methanone",,COc1ccc2c(c1)COC1(CCN(C(=O)Nc3ccc(C)cc3)CC1)O2,
84099,CO[C@@H]1OC[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,"((2R,3S,4S,5R)-5-(((3S,4R,5S,6R)-6-methoxy-4,5-bis(acetoxy)-oxan-3-yl)oxy)-3,4-bis(acetoxy)oxolan-2-yl)methyl acetate",C(C)(=O)OC[C@H]1O[C@@H]([C@H]([C@H]1OC(C)=O)OC(C)=O)O[C@H]1CO[C@H]([C@H]([C@@H]1OC(C)=O)OC(C)=O)OC,CO[C@@H]1OC[C@H](O[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CO[C@@H]1OC[C@H](O[C@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
84157,NC(=O)CCC(NC(=O)CNCC(=O)NC(CCC(N)=O)C(=O)O)C(=O)O,4-carbamoyl-2-(4-carbamoyl-2-(2-((2-hydroxy-2-oxoethyl)amino)acetamido)butanamido)butanoic acid,C(N)(=O)CCC(C(=O)O)NC(C(CCC(N)=O)NC(CNCC(=O)O)=O)=O,NC(=O)CCC(NC(=O)CNCC(=O)NC(CCC(N)=O)C(=O)O)C(=O)O,NC(=O)CCC(NC(=O)C(CCC(N)=O)NC(=O)CNCC(=O)O)C(=O)O
84322,Cc1csc(NC(=O)[C@@H](C)N2CC[C@]3(CCC2=O)NC(=O)c2ccccc2O3)n1,"(2R)-N-(4-methylthiazol-2-yl)-2-((5R)-2-oxo-2'-oxa-4-azaspiro[1-azacycloheptane-5,3'-bicyclo[4.4.0]deca-1(10),6,8-triene]-1-yl-5'-one)propanamide",,Cc1csc(NC(=O)C(C)N2CC[C@]3(CCC2=O)NC(=O)c2ccccc2O3)n1,
84472,COC(=O)C1=C(C)OC(N)=C(C#N)C12C(=O)N(CC(=O)OC(C)(C)C)c1ccccc12,"methyl 6-amino-5-cyano-2-methylspiro[1-oxacyclohexa-2,5-diene-4,9'-bicyclo[4.3.0]nona-1,3,5-trien-7-yl)acetate]-3-carboxylate",,COC(=O)C1=C(C)OC(=N)C(C#N)C12C(=O)N(CC(=O)OC(C)(C)C)c1ccccc12,
84633,CC(C)(C)OC(=O)N1[C@H]2CC[C@H]1CC1(C2)CN(C(C)(C)C)C(=O)CO1,"tert-butyl (1S,5S)-4'-(tert-butyl)-1-oxa-4-azaspiro[8-azabicyclo[3.2.1]octane-3,2'-cyclohexane]-5'-one-8-carboxylate",,CC(C)(C)OC(=O)N1[C@H]2CC[C@H]1CC1(C2)CN(C(C)(C)C)C(=O)CO1,
84806,O=C1Nc2ccc(F)cc2[C@]12C=CCNC2,"(9S)-3-fluorospiro[7-azabicyclo[4.3.0]nona-1(6),2,4-triene-9,3'-((3S)-1-azacyclohex-4-ene)]-8-one",,O=C1Nc2ccc(F)cc2[C@]12C=CCNC2,
84848,O=C1CC2(N1)[C@@H]1C=CC=C[C@@H]2C=C1,"spiro[azetidine-4,9'-bicyclo[4.2.1]nona-2,4,7-triene]-2-one",C12C=CC=CC(C=C1)C21CC(N1)=O,O=C1CC2(N1)[C@@H]1C=CC=C[C@@H]2C=C1,O=C1CC2(N1)C1C=CC=CC2C=C1
84953,CC(CO)(CO)N1C(=O)c2cccc3cc([NH+]([O-])O)cc(c23)C1=O,"3-(1-hydroxy-2-(hydroxymethyl)propan-2-yl)-7-nitro-3-azatricyclo[7.3.1.0^{5,13}]trideca-1(13),5,7,9,11-pentaene-2,4-dione",OCC(C)(CO)N1C(C=2C=CC=C3C=C(C=C(C1=O)C23)[N+](=O)[O-])=O,CC(CO)(CO)N1C(=O)c2cccc3cc([NH+]([O-])O)cc(c23)C1=O,CC(CO)(CO)N1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
84991,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cncnc3C)CC2)C1,"1-(5'-butyl-2-oxa-5-azaspiro[piperidine-4,7'-bicyclo[10.4.0]hexadeca-1(16),12,14-triene]-1-yl)-1-(4-methylpyrimidin-5-yl)methanone",C(CCC)C1CCCC2=CC=CC=C2CCCCC2(C1)CON(CN2)C(=O)C=2C(=NC=NC2)C,CCCCN1CCOc2ccccc2CCCCC2(CCN(C(=O)c3cncnc3C)CC2)C1,CCCCC1CCCc2ccccc2CCCCC2(CON(C(=O)c3cncnc3C)CN2)C1
