index,smiles,name,opsin_smiles,std_original,std_opsin
1585,C[C@@H]1CCCC[C@H]1OCC(=O)N[C@]1(C)C[C@@H](NC(=O)CCCc2ccccn2)C1,"N-(3-methyl-3-((((1R,2R)-2-methylcyclohexyl)oxy)methylcarbonylamino)cyclobutyl)-4-(pyridin-2-yl)butanamide",CC1(CC(C1)NC(CCCC1=NC=CC=C1)=O)NC(=O)CO[C@H]1[C@@H](CCCC1)C,C[C@@H]1CCCC[C@H]1OCC(=O)N[C@]1(C)C[C@@H](NC(=O)CCCc2ccccn2)C1,C[C@@H]1CCCC[C@H]1OCC(=O)NC1(C)CC(NC(=O)CCCc2ccccn2)C1
1724,CC(C)(C)C1CCC([C@@H](O)C(=O)NC2(CC(=O)O)CCCC2)CC1,2-(1-((1R)-(4-(tert-butyl)cyclohexyl)(hydroxy)methylcarbonylamino)cyclopentyl)acetic acid,,CC(C)(C)C1CCC(C(O)C(=O)NC2(CC(=O)O)CCCC2)CC1,
1734,C[C@H](C#N)C(=O)NC[C@H]1[C@@H]2CN(C(=O)c3ccccc3NC(=O)C3CC3)C[C@H]12,"(2R)-2-cyano-N-(((1R,5S,6S)-3-((2-cyclopropylcarbonylaminophenyl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)propanamide",,CC(C#N)C(=O)NC[C@@H]1[C@H]2CN(C(=O)c3ccccc3NC(=O)C3CC3)C[C@@H]12,
1767,O=C(C1CCC2(CCC2)O1)N1C[C@H]2[C@@H](C1)[C@@H]2C(F)F,"1-((1R,5S,6R)-6-(difluoromethyl)-3-azabicyclo[3.1.0]hexan-3-yl)-1-(5-oxaspiro[3.4]octan-6-yl)methanone",,O=C(C1CCC2(CCC2)O1)N1C[C@@H]2[C@H](C1)[C@H]2C(F)F,
1793,CCC[C@@H]1C[C@H]1C(=O)N(C)C[C@H]1[C@@H]2CN(C(=O)c3ccc(C)c(F)c3)C[C@H]12,"(1R,2R)-N-(((1R,5S,6S)-3-((3-fluoro-4-methylphenyl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-N-methyl-2-propylcyclopropanecarboxamide",,CCC[C@@H]1CC1C(=O)N(C)C[C@@H]1[C@H]2CN(C(=O)c3ccc(C)c(F)c3)C[C@@H]12,
1821,O=C(c1c[nH]c(=S)cn1)N1CCC2(CC1)OC[C@@H]1C[C@@H]12,"1-(3'-oxaspiro[piperidine-4,2'-bicyclo[3.1.0]hexane]-1-yl)-1-(5-thioxo-1,4-diazacyclohexa-2,6-dien-2-yl)methanone",C12C3(OCC2C1)CCN(CC3)C(=O)C=3N=CC(NC3)=S,O=C(c1c[nH]c(=S)cn1)N1CCC2(CC1)OC[C@@H]1C[C@@H]12,O=C(c1c[nH]c(=S)cn1)N1CCC2(CC1)OCC1CC12
1834,O=C(C1CC2(CCCO2)C1)N1C[C@H]2[C@H](CNC(=O)[C@]3(O)CCSC3)[C@H]2C1,"(3R)-3-hydroxy-N-(((1R,5S,6S)-3-((5-oxaspiro[3.4]octan-2-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)thiolane-3-carboxamide",,O=C(C1CC2(CCCO2)C1)N1C[C@@H]2[C@@H](CNC(=O)[C@]3(O)CCSC3)[C@@H]2C1,
1840,CCc1oc(C)cc1C(=O)NC[C@H]1C[C@H](NC(=O)[C@@H](O)C2CCCC2)C[C@H]1O,"N-(((1R,2R,4S)-4-((1S)-(cyclopentyl)(hydroxy)methylcarbonylamino)-2-hydroxycyclopentyl)methyl)-2-ethyl-5-methylfuran-3-carboxamide",,CCc1oc(C)cc1C(=O)NC[C@H]1C[C@H](NC(=O)C(O)C2CCCC2)C[C@H]1O,
1862,CCOc1cccc(CCC(=O)NC[C@H](F)CNC(=O)[C@H](O)c2cncn2C)c1,3-(3-ethoxyphenyl)-N-((2S)-2-fluoro-3-((1R)-(hydroxy)(1-methyl-1H-imidazol-5-yl)methylcarbonylamino)propyl)propanamide,,CCOc1cccc(CCC(=O)NC[C@H](F)CNC(=O)C(O)c2cncn2C)c1,
1896,CC(C)C[C@@H](C)CC(=O)N[C@]1(C(=O)N(C)[C@H]2CCCN(C)C2)C[C@H](O)C1,"(3R)-N-(3-hydroxy-1-(((3S)-1-methylpiperidin-3-yl)(methyl)carbamoyl)cyclobutyl)-3,5-dimethylhexanamide",OC1CC(C1)(C(N(C)[C@@H]1CN(CCC1)C)=O)NC(C[C@@H](CC(C)C)C)=O,CC(C)C[C@@H](C)CC(=O)N[C@]1(C(=O)N(C)[C@H]2CCCN(C)C2)C[C@H](O)C1,CC(C)C[C@@H](C)CC(=O)NC1(C(=O)N(C)[C@H]2CCCN(C)C2)CC(O)C1
1907,Cc1nc[nH]c1C[C@@H](O)C(=O)NCC1(CCNC(=O)[C@@H]2[C@@H](C)[C@H]2C)CC1,"(2R)-N-((1-(2-((1R,2R,3S)-2,3-dimethylcyclopropylcarbonylamino)ethyl)cyclopropyl)methyl)-2-hydroxy-3-(4-methyl-1H-imidazol-5-yl)propanamide",,Cc1[nH]cnc1CC(O)C(=O)NCC1(CCNC(=O)C2[C@@H](C)[C@H]2C)CC1,
1931,C[C@H](Cn1ccnc1)NC(=O)[C@@H](NC(=O)[C@@H]1[C@H]2CN(C)C[C@H]21)C1(C)CC1,"(2S)-N-((2R)-1-(1H-imidazol-1-yl)propan-2-yl)-2-((1R,5S,6R)-3-methyl-3-azabicyclo[3.1.0]hexan-6-ylcarbonylamino)-2-(1-methylcyclopropyl)acetamide",,C[C@H](Cn1ccnc1)NC(=O)C(NC(=O)C1[C@H]2CN(C)C[C@@H]12)C1(C)CC1,
1937,Cc1nnccc1C(=O)NC[C@]1(F)C[C@@H](CNC(=O)c2c(F)cc(F)cc2Cl)C1,"N-((3-(2-chloro-4,6-difluorophenylcarbonylaminomethyl)-1-fluorocyclobutyl)methyl)-3-methylpyridazine-4-carboxamide",ClC1=C(C(=CC(=C1)F)F)C(=O)NCC1CC(C1)(F)CNC(=O)C1=C(N=NC=C1)C,Cc1nnccc1C(=O)NC[C@]1(F)C[C@@H](CNC(=O)c2c(F)cc(F)cc2Cl)C1,Cc1nnccc1C(=O)NCC1(F)CC(CNC(=O)c2c(F)cc(F)cc2Cl)C1
2042,C[C@@H](NC(=O)[C@@H]1C[C@@H]2C[C@@H]2C1)C1CCN(C(=O)CN2CCCCCC2)CC1,"(1R,3R,5S)-N-((1R)-1-(1-(2-(1-azacycloheptan-1-yl)-acetyl)piperidin-4-yl)ethyl)bicyclo[3.1.0]hexane-3-carboxamide",,C[C@@H](NC(=O)C1C[C@@H]2C[C@@H]2C1)C1CCN(C(=O)CN2CCCCCC2)CC1,
2089,C=C(C)CCC(=O)NC[C@H]1C[C@@](F)(CNC(=O)c2ccc3occc3c2)C1,N-((3-(1-benzofuran-5-ylcarbonylaminomethyl)-3-fluorocyclobutyl)methyl)-4-methylpent-4-enamide,O1C=CC2=C1C=CC(=C2)C(=O)NCC2(CC(C2)CNC(CCC(=C)C)=O)F,C=C(C)CCC(=O)NC[C@H]1C[C@@](F)(CNC(=O)c2ccc3occc3c2)C1,C=C(C)CCC(=O)NCC1CC(F)(CNC(=O)c2ccc3occc3c2)C1
2091,Cc1cccc([C@H](F)C(=O)NC[C@@H](C)CN(C)C(=O)CCc2cn[nH]c2)c1,N-((2R)-3-((1S)-fluoro(3-methylphenyl)methylcarbonylamino)-2-methylpropyl)-N-methyl-3-(1H-pyrazol-4-yl)propanamide,,Cc1cccc(C(F)C(=O)NC[C@@H](C)CN(C)C(=O)CCc2cn[nH]c2)c1,
2106,C[C@H](C(=O)NC[C@]1(F)C[C@H](NC(=O)c2cc3cccnn3n2)C1)N1CCSCC1,"(2R)-N-((1-fluoro-3-(1,2,9-triazabicyclo[4.3.0]nona-2,4,6,8-tetraen-8-ylcarbonylamino)cyclobutyl)methyl)-2-(thiomorpholin-4-yl)propanamide",FC1(CC(C1)NC(=O)C=1C=C2C=CC=NN2N1)CNC([C@@H](C)N1CCSCC1)=O,CC(C(=O)NC[C@]1(F)C[C@H](NC(=O)c2cc3cccnn3n2)C1)N1CCSCC1,CC(C(=O)NCC1(F)CC(NC(=O)c2cc3cccnn3n2)C1)N1CCSCC1
2122,Cc1cc(C(=O)NC[C@]2(F)C[C@@H](NC(=O)c3c[nH]c(=N)nc3C(F)(F)F)C2)n[nH]1,"N-(3-fluoro-3-(5-methyl-1H-pyrazol-3-ylcarbonylaminomethyl)cyclobutyl)-2-imino-4-(trifluoromethyl)-1,3-diazacyclohexa-3,5-diene-5-carboxamide",FC1(CC(C1)NC(=O)C=1C(=NC(NC1)=N)C(F)(F)F)CNC(=O)C1=NNC(=C1)C,Cc1cc(C(=O)NC[C@]2(F)C[C@@H](NC(=O)c3cnc(N)nc3C(F)(F)F)C2)[nH]n1,Cc1cc(C(=O)NCC2(F)CC(NC(=O)c3cnc(N)nc3C(F)(F)F)C2)[nH]n1
2141,CCc1ncc(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)Cc2csc(COC)n2)s1,"2-ethyl-N-((1R,3R,5S)-8-(2-(2-(methoxymethyl)thiazol-4-yl)-acetyl)-8-azabicyclo[3.2.1]octan-3-yl)thiazole-5-carboxamide",,CCc1ncc(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)Cc2csc(COC)n2)s1,
2145,CC[C@H](SC)C(=O)N[C@H]1C[C@@H]2C[C@H](C1)CN(C(=O)c1ncc(C)cc1F)C2,"(2S)-N-((1R,5S,7S)-3-((3-fluoro-5-methylpyridin-2-yl)carbonyl)-3-azabicyclo[3.3.1]nonan-7-yl)-2-(methylsulfanyl)butanamide",,CCC(SC)C(=O)N[C@@H]1C[C@H]2C[C@@H](C1)CN(C(=O)c1ncc(C)cc1F)C2,
2146,CS[C@@H](C(=O)NC1CC2(C1)CC(NC(=O)[C@@H]1[C@H]3CCCCC[C@H]31)C2)C(C)C,"(2R)-N-(6-((1R,7S,8R)-bicyclo[5.1.0]octan-8-ylcarbonylamino)spiro[3.3]heptan-2-yl)-3-methyl-2-(methylsulfanyl)butanamide",,CSC(C(=O)NC1CC2(C1)CC(NC(=O)C1[C@H]3CCCCC[C@@H]13)C2)C(C)C,
2171,COc1cc(C(=O)N[C@@H]2CCN(C(=O)c3cn(C[C@@H]4CNC(=O)O4)nn3)C2)[nH]n1,"3-methoxy-N-((3R)-1-((1-(((5S)-2-oxo-1,3-oxazolidin-5-yl)carbonyl)-1H-1,2,3-triazol-4-yl)methyl)pyrrolidin-3-yl)-1H-pyrazole-5-carboxamide",COC1=NNC(=C1)C(=O)N[C@H]1CN(CC1)CC=1N=NN(C1)C(=O)[C@@H]1CNC(O1)=O,COc1cc(C(=O)N[C@@H]2CCN(C(=O)c3cn(C[C@@H]4CNC(=O)O4)nn3)C2)[nH]n1,COc1cc(C(=O)N[C@@H]2CCN(Cc3cn(C(=O)C4CNC(=O)O4)nn3)C2)[nH]n1
2193,CCc1cccc(C(=O)N(C)CCCCN(C)C(=O)[C@@H](C)P(C)(C)=O)c1F,N-(4-(((1R)-1-(dimethyloxophosphanyl)propionyl)(methyl)amino)butyl)-3-ethyl-2-fluoro-N-methylbenzene-1-carboxamide,,CCc1cccc(C(=O)N(C)CCCCN(C)C(=O)C(C)P(C)(C)=O)c1F,
2231,C[C@@H]1C[C@H](C(=O)NC2([C@H]3CCCN(C(=O)[C@H]4C[C@H]5[C@@H](C4)C5(C)C)C3)CC2)CCO1,"(2R,4R)-N-(1-((3S)-1-(((1R,3S,5S)-6,6-dimethylbicyclo[3.1.0]hexan-3-yl)carbonyl)piperidin-3-yl)cyclopropyl)-2-methyloxane-4-carboxamide",,C[C@@H]1CC(C(=O)NC2([C@H]3CCCN(C(=O)C4C[C@@H]5[C@H](C4)C5(C)C)C3)CC2)CCO1,
2245,COCC[C@H](NC(=O)[C@H]1C[C@H]2[C@@H](C1)C2(C)C)C(=O)N(C)C[C@@H](O)C1CCCC1,"(1R,3S,5S)-N-((2S)-1-(((2S)-2-cyclopentyl-2-hydroxyethyl)(methyl)amino)-4-methoxy-1-oxobutan-2-yl)-6,6-dimethylbicyclo[3.1.0]hexane-3-carboxamide",,COCCC(NC(=O)C1C[C@@H]2[C@H](C1)C2(C)C)C(=O)N(C)C[C@@H](O)C1CCCC1,
2254,CC[C@H]1CC[C@@H](CNC(=O)[C@]23CO[C@H](C2)[C@H](NC(=O)[C@@H]2[C@H]4CCC[C@H]42)C3)O1,"(1R,4S,6R)-6-((1R,5S,6R)-bicyclo[3.1.0]hexan-6-ylcarbonylamino)-N-(((2S,5S)-5-ethyloxolan-2-yl)methyl)-2-oxabicyclo[2.2.1]heptane-4-carboxamide",,CC[C@H]1CC[C@@H](CNC(=O)[C@]23CO[C@H](C2)[C@H](NC(=O)C2[C@H]4CCC[C@@H]24)C3)O1,
2284,CCN(CCNC(=O)CCc1ccccn1)C(=O)[C@@H](O)CC[S+](C)C,(2S)-4-(dimethyl-lambda^3-sulfanyl)-N-ethyl-2-hydroxy-N-(2-(2-(pyridin-2-yl)ethylcarbonylamino)ethyl)butanamide,C[S](CC[C@@H](C(=O)N(CCNC(=O)CCC1=NC=CC=C1)CC)O)C,CCN(CCNC(=O)CCc1ccccn1)C(=O)C(O)CC[S+](C)C,CCN(CCNC(=O)CCc1ccccn1)C(=O)C(O)CC[S](C)C
2322,CN(CCOCCCN(C)C(=O)c1cnc2nccn2c1)C(=O)CC[S@@](C)=O,"N-methyl-N-(3-((2-((2-((R)-methylsulfinyl)propionyl)(methyl)amino)ethyl)oxy)propyl)-1,5,7-triazabicyclo[4.3.0]nona-2,4,6,8-tetraene-3-carboxamide",CN(C(=O)C1=CN2C=CN=C2N=C1)CCCOCCN(C)C(C(C)[S@](=O)C)=O,CN(CCOCCCN(C)C(=O)c1cnc2nccn2c1)C(=O)CC[S@@+](C)[O-],CC(C(=O)N(C)CCOCCCN(C)C(=O)c1cnc2nccn2c1)[S@@+](C)[O-]
2331,O=C(C1=COCC1)N1CCOC[C@]2(COCCN2C(=O)C2CC[C@@H]3C[C@H]3CC2)C1,"1-((6S)-5-(((1R,7R)-bicyclo[5.1.0]octan-4-yl)carbonyl)-2,8-dioxa-5,11-diazaspiro[5.6]dodecan-11-yl)-1-(1-oxacyclopent-2-en-3-yl)methanone",[C@@H]12CCC(CC[C@@H]2C1)C(=O)N1CCOC[C@@]12COCCN(C2)C(=O)C2=COCC2,O=C(C1=COCC1)N1CCOC[C@]2(COCCN2C(=O)C2CC[C@@H]3C[C@H]3CC2)C1,O=C(C1=COCC1)N1CCOC[C@@]2(COCCN2C(=O)C2CC[C@@H]3C[C@H]3CC2)C1
2334,CCOc1ccc(CN2C[C@H]3[C@@H](C2)[C@@H]3C(=O)N(C)C[C@@]2(C)CCN(C)C2)cc1Cl,"(1R,5S,6R)-3-((3-chloro-4-ethoxyphenyl)methyl)-N-(((3S)-1,3-dimethylpyrrolidin-3-yl)methyl)-N-methyl-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CCOc1ccc(CN2C[C@@H]3C(C(=O)N(C)C[C@@]4(C)CCN(C)C4)[C@@H]3C2)cc1Cl,
2348,O=C(N[C@]1(c2c(F)cccc2F)C[C@H](O)C1)[C@H]1Cc2ccccc2S1(=O)=O,"(8R)-N-(1-(2,6-difluorophenyl)-3-hydroxycyclobutyl)-7,7-dioxo-7lambda^6-thiabicyclo[4.3.0]nona-1,3,5-triene-8-carboxamide",FC1=C(C(=CC=C1)F)C1(CC(C1)O)NC(=O)[C@@H]1S(C2=CC=CC=C2C1)(=O)=O,O=C(N[C@]1(c2c(F)cccc2F)C[C@H](O)C1)C1Cc2ccccc2S1(=O)=O,O=C(NC1(c2c(F)cccc2F)CC(O)C1)C1Cc2ccccc2S1(=O)=O
2362,Cc1ccn(-c2ccc(CN[C@H]3C[C@H](C)S(=O)(=O)[C@H](C)C3)c(Br)c2)n1,"(2R,4S,6S)-N-((2-bromo-4-(3-methyl-1H-pyrazol-1-yl)phenyl)methyl)-2,6-dimethyl-1,1-dioxo-1lambda^6-thiacyclohexan-4-amine",,Cc1ccn(-c2ccc(CN[C@@H]3C[C@@H](C)S(=O)(=O)[C@@H](C)C3)c(Br)c2)n1,
2364,Cc1cc(CC(=O)N2[C@H]3CC[C@@H]2C[C@@H](CNC(=O)Cc2cn[nH]c2)C3)sn1,"N-(((1R,3S,5S)-8-(2-(3-methylisothiazol-5-yl)-acetyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-2-(1H-pyrazol-4-yl)acetamide",,Cc1cc(CC(=O)N2[C@@H]3CC[C@H]2C[C@H](CNC(=O)Cc2cn[nH]c2)C3)sn1,
2401,Cc1conc1CC(=O)N(C)[C@H]1[C@@H]2CN(C(=O)[C@@H]3SCCc4ccccc43)C[C@@H]21,"N-methyl-2-(4-methylisoxazol-3-yl)-N-((1R,5S,6S)-3-(((2R)-3-thiabicyclo[4.4.0]deca-1(10),6,8-trien-2-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)acetamide",,Cc1conc1CC(=O)N(C)[C@H]1[C@@H]2CN(C(=O)C3SCCc4ccccc43)C[C@@H]21,
2423,COCC1(CNC(=O)[C@]23C[C@@H](C)[C@H]2C3)CN(C(=O)c2ccncc2NC(C)=O)C1,"(1S,3R,4R)-N-((3-(methoxymethyl)-1-((3-methylcarbonylaminopyridin-4-yl)carbonyl)-azetidin-3-yl)methyl)-3-methylbicyclo[2.1.0]pentane-1-carboxamide",COCC1(CN(C1)C(=O)C1=C(C=NC=C1)NC(=O)C)CNC(=O)[C@]12C[C@H]([C@H]2C1)C,COCC1(CNC(=O)[C@]23C[C@@H](C)[C@H]2C3)CN(C(=O)c2ccncc2NC(C)=O)C1,COCC1(CNC(=O)[C@@]23C[C@@H](C)[C@H]2C3)CN(C(=O)c2ccncc2NC(C)=O)C1
2472,Cc1cc(C(=O)NCCN(Cc2ccccc2)C(=O)[C@@H](C)OCC2CC2)nn1C,"N-(2-(((1R)-1-(cyclopropylmethoxy)propionyl)benzylamino)ethyl)-1,5-dimethyl-1H-pyrazole-3-carboxamide",,Cc1cc(C(=O)NCCN(Cc2ccccc2)C(=O)C(C)OCC2CC2)nn1C,
2521,COc1cc(CCC(=O)N2C[C@H]3[C@H](CNC(=O)c4scnc4Cl)[C@H]3C2)ccc1O,"4-chloro-N-(((1R,5S,6S)-3-(3-(4-hydroxy-3-methoxyphenyl)-propionyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)thiazole-5-carboxamide",,COc1cc(CCC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4scnc4Cl)[C@@H]3C2)ccc1O,
2564,COC1(CNC(=O)C2=C[C@@H]3CCCCC[C@H]23)CN(C(=O)[C@@H]2CCS(=O)(=O)N2)C1,"(1R,7S)-N-((1-(((3S)-1,1-dioxoisothiazolidin-3-yl)carbonyl)-3-methoxy-azetidin-3-yl)methyl)bicyclo[5.2.0]non-8-ene-8-carboxamide",O=S1(N[C@@H](CC1)C(=O)N1CC(C1)(OC)CNC(=O)C=1[C@H]2CCCCC[C@@H]2C1)=O,COC1(CNC(=O)C2=C[C@@H]3CCCCC[C@H]23)CN(C(=O)C2CCS(=O)(=O)N2)C1,COC1(CNC(=O)C2=C[C@H]3CCCCC[C@H]23)CN(C(=O)C2CCS(=O)(=O)N2)C1
2565,Cc1ccc(Cl)cc1C(=O)N1C[C@@H]2CN(C(=O)[C@@H]3C[C@@H]4C[C@@H]4C3)C[C@@H]2C(F)(F)C1,"1-((1S,6R)-8-(((1R,3R,5S)-bicyclo[3.1.0]hexan-3-yl)carbonyl)-5,5-difluoro-3,8-diazabicyclo[4.3.0]nonan-3-yl)-1-(5-chloro-2-methylphenyl)methanone",,Cc1ccc(Cl)cc1C(=O)N1C[C@@H]2CN(C(=O)C3C[C@@H]4C[C@@H]4C3)C[C@@H]2C(F)(F)C1,
2581,CCc1nn(C)cc1C(=O)NC[C@@](C)(O)CNC(=O)[C@](F)(Cl)c1ccccc1,N-((2R)-2-((1R)-chlorofluoro(phenyl)methylcarbonylaminomethyl)-2-hydroxypropyl)-3-ethyl-1-methyl-1H-pyrazole-4-carboxamide,Cl[C@]([C@](CNC(=O)C=1C(=NN(C1)C)CC)(C)O)(NC(=O)CC1=CC=CC=C1)F,CCc1nn(C)cc1C(=O)NC[C@@](C)(O)CNC(=O)[C@](F)(Cl)c1ccccc1,CCc1nn(C)cc1C(=O)NC[C@@](C)(O)[C@@](F)(Cl)NC(=O)Cc1ccccc1
2595,O=C(NC[C@H]1CCN(C(=O)C[C@@H]2COCCO2)C1)[C@@H]1[C@H]2CCCCCC[C@H]21,"(1R,8S,9R)-N-(((3R)-1-(2-((2R)-1,4-dioxan-2-yl)-acetyl)pyrrolidin-3-yl)methyl)bicyclo[6.1.0]nonane-9-carboxamide",,O=C(NC[C@H]1CCN(C(=O)C[C@@H]2COCCO2)C1)C1[C@H]2CCCCCC[C@@H]12,
2697,C[C@H](C(=O)NCCCCC1CN(C(=O)[C@@H]2C[C@@H]3C[C@@H]3C2)C1)c1ccc(F)cc1,"(2S)-N-(4-(1-(((1R,3R,5S)-bicyclo[3.1.0]hexan-3-yl)carbonyl)-azetidin-3-yl)butyl)-2-(4-fluorophenyl)propanamide",,CC(C(=O)NCCCCC1CN(C(=O)C2C[C@@H]3C[C@@H]3C2)C1)c1ccc(F)cc1,
2701,COC(=O)[C@@H]1[C@H]2CN(C(=O)[C@]3(NC(=O)[C@@H]4CC[C@H]4C#N)CCC[C@H]3C)C[C@H]21,"methyl (1R,5S,6R)-3-(((1S,2R)-2-methyl-1-((1R,2R)-2-(nitrilomethyl)cyclobutylcarbonylamino)cyclopentyl)carbonyl)-3-azabicyclo[3.1.0]hexane-6-carboxylate",,COC(=O)C1[C@H]2CN(C(=O)[C@]3(NC(=O)C4CC[C@H]4C#N)CCC[C@H]3C)C[C@@H]12,
2709,NC(=O)C1CCN(C(=O)[C@]23C[C@H]2CN(Cc2c(Br)cc(Br)c(O)c2Br)C3)CC1,"1-(((1R,5R)-3-((2,4,6-tribromo-3-hydroxyphenyl)carbonyl)-3-azabicyclo[3.1.0]hexan-1-yl)methyl)piperidine-4-carboxamide",BrC1=C(C(=CC(=C1O)Br)Br)C(=O)N1C[C@@]2(C[C@H]2C1)CN1CCC(CC1)C(=O)N,NC(=O)C1CCN(C(=O)[C@]23C[C@H]2CN(Cc2c(Br)cc(Br)c(O)c2Br)C3)CC1,NC(=O)C1CCN(C[C@@]23C[C@H]2CN(C(=O)c2c(Br)cc(Br)c(O)c2Br)C3)CC1
2776,C[C@H]1C[C@H](C(=O)N[C@]2(C)C[C@@H](NC(=O)c3cnc(O)c4ccccc34)C2)C(=O)O1,"1-hydroxy-N-(3-methyl-3-((3R,5S)-5-methyl-2-oxooxolan-3-ylcarbonylamino)cyclobutyl)isoquinoline-4-carboxamide",OC1=NC=C(C2=CC=CC=C12)C(=O)NC1CC(C1)(NC(=O)[C@@H]1C(O[C@H](C1)C)=O)C,C[C@H]1CC(C(=O)N[C@]2(C)C[C@@H](NC(=O)c3c[nH]c(=O)c4ccccc34)C2)C(=O)O1,C[C@H]1CC(C(=O)NC2(C)CC(NC(=O)c3c[nH]c(=O)c4ccccc34)C2)C(=O)O1
2817,C[C@@H](CC(C)(C)C)C(=O)NC/C=C/CNC(=O)[C@@H](O)C1CCOCC1,"(2S)-N-((2E)-4-((1S)-(hydroxy)(oxan-4-yl)methylcarbonylamino)but-2-en-1-yl)-2,4,4-trimethylpentanamide",,CC(CC(C)(C)C)C(=O)NC/C=C/CNC(=O)C(O)C1CCOCC1,
2839,COCCC(=O)N1C[C@H]2[C@H](N(C)C(=O)c3ccc(COC)o3)[C@H]2C1,"N-((1R,5S,6S)-3-(3-methoxy-propionyl)-3-azabicyclo[3.1.0]hexan-6-yl)-5-(methoxymethyl)-N-methylfuran-2-carboxamide",,COCCC(=O)N1C[C@@H]2[C@H](C1)[C@H]2N(C)C(=O)c1ccc(COC)o1,
2840,CN(CCNC(=O)c1c(N)cccc1Cl)C(=O)[C@H](c1c(F)cccc1Cl)N(C)C,2-amino-6-chloro-N-(2-(((1S)-(2-chloro-6-fluorophenyl)(dimethylamino)acetyl)(methyl)amino)ethyl)benzamide,,CN(CCNC(=O)c1c(N)cccc1Cl)C(=O)C(c1c(F)cccc1Cl)N(C)C,
2849,CN(CCN(C)C(=O)C(C)(C)c1cc(Cl)ccc1F)C(=O)[C@@H](O)c1cncn1C,"2-(5-chloro-2-fluorophenyl)-N-(2-(((1S)-(hydroxy)(1-methyl-1H-imidazol-5-yl)acetyl)(methyl)amino)ethyl)-2,N-dimethylpropanamide",,CN(CCN(C)C(=O)C(C)(C)c1cc(Cl)ccc1F)C(=O)C(O)c1cncn1C,
2857,CC[C@](C)(OC)C(=O)N1C[C@@H]2C[C@H](NC(=O)c3ccc([N+](=O)[O-])nc3)C[C@@H](C2)C1,"N-((1R,5S,7S)-3-((2S)-2-methoxy-2-methyl-butyryl)-3-azabicyclo[3.3.1]nonan-7-yl)-6-nitropyridine-3-carboxamide",,CC[C@](C)(OC)C(=O)N1C[C@@H]2C[C@@H](C[C@H](NC(=O)c3ccc([N+](=O)[O-])nc3)C2)C1,
2868,COc1cccc(OCC(=O)NCCC2CC(NC(=O)[C@H](O)c3cnc[nH]3)C2)c1,N-(2-(3-((1R)-(hydroxy)(1H-imidazol-5-yl)methylcarbonylamino)cyclobutyl)ethyl)-2-((3-methoxyphenyl)oxy)acetamide,,COc1cccc(OCC(=O)NCCC2CC(NC(=O)C(O)c3c[nH]cn3)C2)c1,
2873,CC(=O)NC1(C(=O)NC[C@]2(O)C[C@@H]3CC[C@H](C2)N3C(=O)[C@@H](C#N)C2CC2)CCC1,"N-(1-((((1R,3S,5S)-8-((2R)-2-cyclopropyl-3-nitrilo-propionyl)-3-hydroxy-8-azabicyclo[3.2.1]octan-3-yl)methyl)carbamoyl)cyclobutyl)acetamide",,CC(=O)NC1(C(=O)NC[C@@]2(O)C[C@H]3CC[C@@H](C2)N3C(=O)C(C#N)C2CC2)CCC1,
2938,COCC[C@H](C)C(=O)NCCN(C(=O)[C@@H](OC)C1CCC(F)(F)CC1)C1CC1,"(2S)-N-(2-(((1S)-(4,4-difluorocyclohexyl)(methoxy)acetyl)(cyclopropyl)amino)ethyl)-4-methoxy-2-methylbutanamide",,COCCC(C)C(=O)NCCN(C(=O)C(OC)C1CCC(F)(F)CC1)C1CC1,
2980,O=C(N1CCCC[C@]12C[C@H](NC(=O)[C@]1(O)CCOC1)C2)C1(O)CCOCC1,(3S)-3-hydroxy-N-(5-((4-hydroxy-oxan-4-yl)carbonyl)-5-azaspiro[3.5]nonan-2-yl)oxolane-3-carboxamide,O[C@@]1(COCC1)C(=O)NC1CC2(C1)N(CCCC2)C(=O)C2(CCOCC2)O,O=C(N1CCCC[C@]12C[C@H](NC(=O)[C@]1(O)CCOC1)C2)C1(O)CCOCC1,O=C(N1CCCCC12CC(NC(=O)[C@]1(O)CCOC1)C2)C1(O)CCOCC1
3014,CCc1cc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](NC(=O)[C@@H](O)CCSC)C3)ccc1C,"(2S)-N-((1R,3R,5S)-8-((3-ethyl-4-methylphenyl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)-2-hydroxy-4-(methylsulfanyl)butanamide",,CCc1cc(C(=O)N2[C@@H]3CC[C@H]2C[C@@H](NC(=O)C(O)CCSC)C3)ccc1C,
